2024-06-21T22:13:59.036092+0300 | INFO | dispatcher:feed_update:172 | Update id=603727318 is handled. Duration 233 ms by bot id=6857433423
2024-06-21T22:13:59.064942+0300 | INFO | dispatcher:feed_update:172 | Update id=603727319 is handled. Duration 264 ms by bot id=6857433423
2024-06-21T22:14:00.966424+0300 | INFO | dispatcher:feed_update:172 | Update id=603727320 is handled. Duration 172 ms by bot id=6857433423
2024-06-21T22:14:01.802379+0300 | INFO | dispatcher:feed_update:172 | Update id=603727321 is handled. Duration 218 ms by bot id=6857433423
2024-06-21T22:14:02.348158+0300 | INFO | dispatcher:feed_update:172 | Update id=603727322 is handled. Duration 187 ms by bot id=6857433423
2024-06-21T22:14:03.385353+0300 | INFO | dispatcher:feed_update:172 | Update id=603727323 is handled. Duration 281 ms by bot id=6857433423
2024-06-21T22:14:04.267269+0300 | INFO | dispatcher:feed_update:172 | Update id=603727324 is handled. Duration 140 ms by bot id=6857433423
2024-06-21T22:15:52.620017+0300 | INFO | dispatcher:start_polling:554 | Polling stopped
2024-06-21T22:15:52.621016+0300 | INFO | main:on_shutdown:25 | Bot shutdown...
2024-06-21T22:15:52.881143+0300 | INFO | dispatcher:_polling:359 | Polling stopped for bot @risemarket_bot id=6857433423 - 'Rise Market'
2024-06-21T22:15:52.882144+0300 | INFO | main:<module>:44 | Exit bot
2024-06-21T22:15:59.500381+0300 | DEBUG | proactor_events:__init__:634 | Using proactor: IocpProactor
2024-06-21T22:15:59.504380+0300 | DEBUG | proactor_events:__init__:634 | Using proactor: IocpProactor
2024-06-21T22:15:59.845736+0300 | DEBUG | proactor_events:__init__:634 | Using proactor: IocpProactor
2024-06-21T22:15:59.845736+0300 | INFO | main:on_startup:13 | Bot starting...
2024-06-21T22:15:59.923923+0300 | INFO | dispatcher:start_polling:527 | Start polling
2024-06-21T22:16:00.112754+0300 | INFO | dispatcher:_polling:341 | Run polling for bot @risemarket_bot id=6857433423 - 'Rise Market'
2024-06-21T22:16:01.073250+0300 | INFO | dispatcher:start_polling:554 | Polling stopped
2024-06-21T22:16:01.073250+0300 | INFO | main:on_shutdown:25 | Bot shutdown...
2024-06-21T22:16:01.330374+0300 | INFO | dispatcher:_polling:359 | Polling stopped for bot @risemarket_bot id=6857433423 - 'Rise Market'
2024-06-21T22:16:01.331350+0300 | INFO | main:<module>:44 | Exit bot
2024-06-21T22:16:16.115402+0300 | DEBUG | proactor_events:__init__:634 | Using proactor: IocpProactor
2024-06-21T22:16:16.117953+0300 | DEBUG | proactor_events:__init__:634 | Using proactor: IocpProactor
